17216.0,0.188
17200.0,0.188
17184.0,0.188
17184.0,0.188
17216.0,0.188
17232.0,0.188
17232.0,0.188
17232.0,0.188
17232.0,0.188
17232.0,0.188
13600.0,0.188
13632.0,0.188
13536.0,0.188
15216.0,0.188
15128.0,0.188
15128.0,0.188
15144.0,0.188
13512.0,0.188
13504.0,0.188
13496.0,0.188
13584.0,0.188
13744.0,0.188
7224.0,0.188
7224.0,0.188
7224.0,0.188
7224.0,0.188
6832.0,0.188
6824.0,0.188
6472.0,0.188
6160.0,0.188
6160.0,0.188
6160.0,0.188
5872.0,0.188
5864.0,0.188
5864.0,0.188
5608.0,0.188
5416.0,0.188
5392.0,0.188
5368.0,0.188
5368.0,0.188
5360.0,0.188
5360.0,0.188
5360.0,0.188
5352.0,0.188
4944.0,0.188
4936.0,0.188
4936.0,0.188
4936.0,0.188
4768.0,0.188
4752.0,0.188
4584.0,0.188
4576.0,0.188
4576.0,0.188
4568.0,0.188
4568.0,0.188
4504.0,0.188
4432.0,0.188
4424.0,0.188
4408.0,0.188
4408.0,0.188
4256.0,0.188
4320.0,0.188
4376.0,0.188
4152.0,0.188
4136.0,0.188
4128.0,0.188
4120.0,0.188
4112.0,0.188
4112.0,0.188
4112.0,0.188
4108.0,0.188
4076.0,0.188
3904.0,0.188
3892.0,0.188
3884.0,0.188
3876.0,0.188
3864.0,0.188
3864.0,0.188
3840.0,0.188
3836.0,0.188
3832.0,0.188
3800.0,0.188
3788.0,0.188
3780.0,0.188
3772.0,0.188
3756.0,0.188
3740.0,0.188
3720.0,0.188
3708.0,0.188
3672.0,0.188
3640.0,0.188
3644.0,0.188
3616.0,0.188
3584.0,0.188
3608.0,0.188
3600.0,0.188
3568.0,0.188
3560.0,0.188
3544.0,0.188
3536.0,0.188
3528.0,0.188
3528.0,0.188
3516.0,0.188
3504.0,0.188
3484.0,0.188
3476.0,0.188
3468.0,0.188
3460.0,0.188
3456.0,0.188
3448.0,0.188
3436.0,0.188
3404.0,0.188
3364.0,0.188
3360.0,0.188
3364.0,0.188
3356.0,0.188
3344.0,0.188
3344.0,0.188
3344.0,0.188
3340.0,0.188
3340.0,0.188
3336.0,0.188
3324.0,0.188
3324.0,0.188
3332.0,0.188
3316.0,0.188
3296.0,0.188
3288.0,0.188
3284.0,0.188
3280.0,0.188
3272.0,0.188
3268.0,0.188
3264.0,0.188
3256.0,0.188
3220.0,0.188
3216.0,0.188
3244.0,0.188
3236.0,0.188
3232.0,0.188
3224.0,0.188
3220.0,0.188
3212.0,0.188
3208.0,0.188
3212.0,0.188
3212.0,0.188
3200.0,0.188
3200.0,0.188
3188.0,0.188
3184.0,0.188
3184.0,0.188
3172.0,0.188
3172.0,0.188
3176.0,0.188
3188.0,0.188
3184.0,0.188
3160.0,0.188
3140.0,0.188
3148.0,0.188
3164.0,0.188
3172.0,0.188
3180.0,0.188
3180.0,0.188
3176.0,0.188
3176.0,0.188
3172.0,0.188
3172.0,0.188
3172.0,0.188
3168.0,0.188
3172.0,0.188
3176.0,0.188
3172.0,0.188
3172.0,0.188
3176.0,0.188
3172.0,0.188
3172.0,0.188
3176.0,0.188
3176.0,0.188
3180.0,0.188
3180.0,0.188
3180.0,0.188
3184.0,0.188
3188.0,0.188
3188.0,0.188
3188.0,0.188
3184.0,0.188
3188.0,0.188
3192.0,0.188
3192.0,0.188
3192.0,0.188
3200.0,0.188
3200.0,0.188
3204.0,0.188
3208.0,0.188
3204.0,0.188
3208.0,0.188
3216.0,0.188
3224.0,0.188
3228.0,0.188
3232.0,0.188
3240.0,0.188
3244.0,0.188
3260.0,0.188
3264.0,0.188
3256.0,0.188
3256.0,0.188
3264.0,0.188
3276.0,0.188
3280.0,0.188
3284.0,0.188
3280.0,0.188
3296.0,0.188
3316.0,0.188
3312.0,0.188
3304.0,0.188
3296.0,0.188
3320.0,0.188
3348.0,0.188
3348.0,0.188
3368.0,0.188
3376.0,0.188
3380.0,0.188
3392.0,0.188
3392.0,0.188
3400.0,0.188
3404.0,0.188
3412.0,0.188
3420.0,0.188
3436.0,0.188
3444.0,0.188
3452.0,0.188
3460.0,0.188
3484.0,0.188
3492.0,0.188
3500.0,0.188
3500.0,0.188
3508.0,0.188
3532.0,0.188
3516.0,0.188
3524.0,0.188
3564.0,0.188
3580.0,0.188
3580.0,0.188
3604.0,0.188
3624.0,0.188
3636.0,0.188
3652.0,0.188
3672.0,0.188
3680.0,0.188
3688.0,0.188
3692.0,0.188
3716.0,0.188
3724.0,0.188
3716.0,0.188
3760.0,0.188
3796.0,0.188
3804.0,0.188
3824.0,0.188
3844.0,0.188
3856.0,0.188
3876.0,0.188
3852.0,0.188
3952.0,0.188
3952.0,0.188
3976.0,0.188
3984.0,0.188
3992.0,0.188
4032.0,0.188
4088.0,0.188
4076.0,0.188
4072.0,0.188
4152.0,0.188
4192.0,0.188
4200.0,0.188
4168.0,0.188
4176.0,0.188
4248.0,0.188
4272.0,0.188
4296.0,0.188
4304.0,0.188
4312.0,0.188
4368.0,0.188
4408.0,0.188
4408.0,0.188
4416.0,0.188
4416.0,0.188
4432.0,0.188
4448.0,0.188
4632.0,0.188
4608.0,0.188
4408.0,0.188
4408.0,0.188
4256.0,0.188
4256.0,0.188
4256.0,0.188
4256.0,0.188
4248.0,0.188
4200.0,0.188
4136.0,0.188
4120.0,0.188
3988.0,0.188
3988.0,0.188
3984.0,0.188
3984.0,0.188
3984.0,0.188
3984.0,0.188
3984.0,0.188
4180.0,0.188
4248.0,0.188
4256.0,0.188
4256.0,0.188
427.0,0.188
421.0,0.188
417.0,0.188
414.0,0.188
411.0,0.188
408.0,0.188
405.0,0.188
402.0,0.188
398.0,0.188
391.0,0.188
383.0,0.188
381.0,0.188
383.0,0.188
381.0,0.188
381.0,0.188
388.0,0.188
391.0,0.188
388.0,0.188
385.0,0.188
384.0,0.188
383.0,0.188
383.0,0.188
383.0,0.188
385.0,0.188
386.0,0.188
386.0,0.188
386.0,0.188
388.0,0.188
394.0,0.188
382.0,0.188
381.0,0.188
380.0,0.188
380.0,0.188
381.0,0.188
383.0,0.188
410.0,0.188
413.0,0.188
415.0,0.188
416.0,0.188
416.0,0.188
416.0,0.188
416.0,0.188
415.0,0.188
415.0,0.188
415.0,0.188
416.0,0.188
418.0,0.188
419.0,0.188
419.0,0.188
421.0,0.188
425.0,0.188
428.0,0.188
428.0,0.188
429.0,0.188
430.0,0.188
431.0,0.188
431.0,0.188
432.0,0.188
433.0,0.188
435.0,0.188
436.0,0.188
436.0,0.188
436.0,0.188
442.0,0.188
450.0,0.188
433.0,0.188
440.0,0.188
443.0,0.188
445.0,0.188
449.0,0.188
454.0,0.188
457.0,0.188
463.0,0.188
468.0,0.188
472.0,0.188
475.0,0.188
479.0,0.188
482.0,0.188
484.0,0.188
487.0,0.188
491.0,0.188
493.0,0.188
497.0,0.188
501.0,0.188
504.0,0.188
501.0,0.188
504.0,0.188
505.0,0.188
507.0,0.188
506.0,0.188
504.0,0.188
510.0,0.188
516.0,0.188
516.0,0.188
516.0,0.188
514.0,0.188
516.0,0.188
520.0,0.188
524.0,0.188
622.0,0.188
630.0,0.188
638.0,0.188
644.0,0.188
654.0,0.188
690.0,0.188
704.0,0.188
4848.0,0.188
4920.0,0.188
4936.0,0.188
4952.0,0.188
4952.0,0.188
4968.0,0.188
5040.0,0.188
5016.0,0.188
4944.0,0.188
5016.0,0.188
5016.0,0.188
5120.0,0.188
5128.0,0.188
5128.0,0.188
5136.0,0.188
5136.0,0.188
5136.0,0.188
5136.0,0.188
5136.0,0.188
